paper_id,priority_score,reasons,in_top_n,has_any_section,has_primary_section,eligible_pdf,last_attempt_outcome,last_attempt_ts,retry_class,retry_priority,access_strategy,publication_year,title,source_url,doi,arxiv_id,openalex_id,s2_paper_id
01KS6HCMSSJXXE0PR9JDD0SQ1G,8.0,cluster_representative,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2016,Fourier analysis of RGB fringe-projection profilometry and robust phase-demodulation methods against crosstalk distortion,https://arxiv.org/pdf/1605.04334.pdf,10.1364/OE.24.015417,1605.04334,W2405547066,846d95e1a46f8ac87ed01a19b3a9373d816f2daa
01KS6HCN75KVP1M8CQW9EJKGYB,8.0,cluster_representative,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2016,Laser structuring for control of coupling between THz light and phonon modes,https://arxiv.org/pdf/1605.04493.pdf,,1605.04493,,f2348dc3a31fb365b80c9ce97e8a89d9639206b2
01KS6HCP63VTSG5K63XB87EZKK,8.0,cluster_representative,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2016,Exploring the cylindrical photo-bending shape in polydomain nematic glass,https://arxiv.org/pdf/1605.07004.pdf,,1605.07004,,6f80e2d31954f0df7a7003ad9f2368ec5bfd05d1
01KS6HCPF10PWKQCR2RFD7WVYY,8.0,cluster_representative,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2016,Does the measurement take place when nobody observes it?,https://arxiv.org/pdf/1605.05553.pdf,10.1002/prop.201600065,1605.05553,W2401817544,126a1f8949ae8554ef46c6b7ca5aba8c455087a9
01KS6HCPXQWJ4SESHP7Y3VQFBG,8.0,cluster_representative,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2016,Plasmon-assisted photoresponse in Ge-coated bowtie nanojunctions,https://arxiv.org/pdf/1605.06038.pdf,10.1021/acsphotonics.5b00250,1605.06038,W2397868125,1b9002556db3c2edd5d2445f0482e06c0c53923d
01KS6HCRCTGJ7TFZ774A5AGXMC,8.0,cluster_representative,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2016,Photonic nanowire-based single-photon source with polarization control,https://arxiv.org/pdf/1605.07653.pdf,,1605.07653,,551db49783dc86252acf3f93124b6f8b25f6f76b
01KS6HCRDHJXM47GH83RAEYH7M,8.0,cluster_representative,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2016,Transmission of Waveforms Determined by 7 Eigenvalues with PSK-Modulated Spectral Amplitudes,https://arxiv.org/pdf/1605.08069.pdf,,1605.08069,,e6c6d4289e6641cdcb4c15d0e879ea6dda42d552
01KS6HCRH7PYS0ZH34ABXZZ3D7,8.0,cluster_representative,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2016,Infrared refractive index dispersion of PMMA spheres from synchrotron extinction spectra,https://arxiv.org/pdf/1605.07011.pdf,,1605.07011,,7480a46e0b934e07537ed9cba582ca5abbe6abc8
01KS6HCRJCB344MC4G8VJS3SA1,8.0,cluster_representative,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2016,Stimulated low-frequency Raman scattering in tobacco mosaic virus suspension,https://arxiv.org/pdf/1605.07063.pdf,,1605.07063,,bb56106a4d801fe563f1f34b2c3e8235dbf0e651
01KS6HCRPH1K895R35V004RKF1,8.0,cluster_representative,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2016,"Broadband, Polarization-insensitive and Wide-angle Optical Absorber based on Fractal Plasmonics",https://arxiv.org/pdf/1605.07208.pdf,,1605.07208,,0a3164a248d59062866b75276463cbc5ef016670
01KS6HCSZ5DBVFKPVG4B825VTB,8.0,cluster_representative,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2016,Classical Electrodynamics in a Unified Theory,https://arxiv.org/pdf/1605.08192.pdf,,1605.08192,,d622147f899b44d3eeaabfcf12bc01d538d7c1ef
01KS6HCVCXCW6QVSB31HNCY9K4,8.0,cluster_representative,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2016,Rapid mapping of digital integrated circuit logic gates via multi-spectral backside imaging,https://arxiv.org/pdf/1605.09306.pdf,,1605.09306,,006fa33f860f5c8362de4db1dd132f8a3b1156c2
01KS6HD7GD8XJDSGX5DPXPK6CC,8.0,cluster_representative,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2016,Anomalous dispersion in Lithium Niobate one-dimensional waveguide array in the near-infrared wavelength range,https://arxiv.org/pdf/1606.00317.pdf,10.1063/1.4976101,1606.00317,W2415890094,452cb3d50231bb99fc1c49e5403d4fbdd7a41025
01KS6HD82B01J5APZGVK03MCPM,8.0,cluster_representative,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2016,Analytical calculation of Hermite-Gauss and Laguerre-Gauss modes on a bullseye photodiode,https://arxiv.org/pdf/1606.01057.pdf,,1606.01057,,e5d7ed22f8b9997ce7ad4038badaee6235164ac5
01KS6HD8X93T5B9FW2EFVH9YZM,8.0,cluster_representative,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2016,High refractive index Fresnel lens on a fiber fabricated by nanoimprint lithography for immersion applications,https://arxiv.org/pdf/1606.02322.pdf,10.1364/OL.41.003423,1606.02322,W2416652312,5113d8fe9740099c33ecd216cf2109edfae68e67
01KS6HD9CS2V8R9EXFQ7HE1TP1,8.0,cluster_representative,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2016,Microscope Project for Undergraduate Laboratories,https://arxiv.org/pdf/1606.03052.pdf,,1606.03052,,768184c2ea99174472c02a34b78008f4e26dadf2
01KS6HD9S9197J42ZYFKFGDSPF,8.0,cluster_representative,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2016,Inexpensive LED-based spectrophotometer for analyzing optical coatings,https://arxiv.org/pdf/1606.02774.pdf,,1606.02774,,64aaf55e6013b14022a83e7efba8a786ee2b53ef
01KS6HDA5FNNVW7KVBZ946T8Y9,8.0,cluster_representative,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2016,Nonresonance adiabatic photon trap,https://arxiv.org/pdf/1606.03220.pdf,,1606.03220,,9c59ab187c89fe6ef0e0e2ddaf2f252cf234c0b3
01KS6HDA9EX15R165XZ96AY4DB,8.0,cluster_representative,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2016,Coherence and information in a fiber interferometer,https://arxiv.org/pdf/1606.03322.pdf,10.1119/1.4964358,1606.03322,W2416684980,07f028522bd28f363275e8ff640fcd2461c245cf
01KS6HDAZ7RXEJSCXN5ZRJQN7Q,8.0,cluster_representative,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2016,Dynamic physical layer equalization in optical communication networks,https://arxiv.org/pdf/1606.04011.pdf,,1606.04011,,056a8dc4cb208508bc92efc18a72ca4d8285f0d0
01KS6HDB6T55G7H45VY7RWVZ86,8.0,cluster_representative,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2016,Electrically switchable cylindrical Fresnel lens based on holographic polymer-dispersed liquid crystals using a Michelson interferometer,https://arxiv.org/pdf/1606.04480.pdf,,1606.04480,,40a449fc4cc9d6c96b91b11e75ea73a7634c425a
01KS6HDB9A3WM286VBX9ZAMGVV,8.0,cluster_representative,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2016,Glare suppression by coherence gated negation,https://arxiv.org/pdf/1606.04570.pdf,,1606.04570,,a3074a3b69a5cb4c12230c85f2b2c0e7b0bbdc77
01KS6HDBGZ9KZW1HVGXZMDYKB4,8.0,cluster_representative,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2016,Mechanism of Laser/light beam interaction at cellular and tissue level and study of the influential factors for the application of low level laser therapy,https://arxiv.org/pdf/1606.04800.pdf,,1606.04800,,1d1a9c26b2bc43ecb3b6229cf9ce6aa6ede0589b
01KS6HDC4T08Q12M2Y2K9380B2,8.0,cluster_representative,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2016,Interference-aided spectrum fitting method for accurately film thickness determination,https://arxiv.org/pdf/1606.05402.pdf,,1606.05402,,fb30577013321a9856c1a2175102793edc80352a
01KS6HDCJRRDM8M6F5SMG57TEB,8.0,cluster_representative,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2016,Exact monochromatic finite power beam solutions of Maxwells equations in vacuum,https://arxiv.org/pdf/1606.05711.pdf,10.1103/PhysRevA.95.043805,1606.05711,W2469902437,c07b853e0c9950e7cf49b242f0950fa371d728af
01KS6HDD07MPW51AHXSV6GHKFV,8.0,cluster_representative,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2016,Nanostructured intense-laser cleaner,https://arxiv.org/pdf/1606.05935.pdf,,1606.05935,,08260c3993f9f21212b386cfe5b80eaec1c62ec4
01KS6HDD746E3BTXHQFZFK4KS9,8.0,cluster_representative,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2016,Anisotropic Optical Properties of Layered Germanium Sulfide,https://arxiv.org/pdf/1606.06953.pdf,,1606.06953,,12d3312102ee18dfd8d74df07c1305c27eb41f35
01KS6HDE8B255J1MJA3XQYY87K,8.0,cluster_representative,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2016,Black Phosphorus based One-dimensional Photonic Crystals and Microcavities,https://arxiv.org/pdf/1606.07482.pdf,10.1364/AO.55.009288,1606.07482,W2464249294,5944c54041a0899a79438f31027b5227ce8b88f9
01KS6HDFGFEQHCCFRE463WBXRS,8.0,cluster_representative,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2016,Infrared vertically-illuminated photodiode for chip alignment feedback,https://arxiv.org/pdf/1606.08870.pdf,10.1063/1.4961949,1606.08870,W2463899728,f3be15559fce4bd052177de61fff5f3eaeea5332
01KS6HDFZ37SV2E5GP46XAQ2GN,8.0,cluster_representative,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2016,A spectral-spatial fusion model for robust blood pulse waveform extraction in photoplethysmographic imaging,https://arxiv.org/pdf/1606.09118.pdf,,1606.09118,,5cb78d2920e6e15953f2d41d8964f43ef9ab1216
01KS6HDGF4839H76R8P7JHC549,8.0,cluster_representative,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2016,Airborne forward pointing UV Rayleigh lidar for remote clear air turbulence (CAT) detection: system design and performance,https://arxiv.org/pdf/1606.09533.pdf,10.1364/AO.55.009314,1606.09533,W2474895752,a60e6cbd51b1736699404a8666e429e0e51bfa17
01KS6HDWEP6J2DVRKR466A1WQZ,8.0,cluster_representative,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2016,Frequency tripled 1542 nm telecom laser diode stabilized to iodine hyperfine line in the 10-15 range,https://arxiv.org/pdf/1607.00207.pdf,,1607.00207,,7d94bed1bf5f6dfea56c1a726ad40099e876e021
01KS6HDWQ2GEX4JRBZ4EAGYG47,8.0,cluster_representative,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2016,Radiative Albedo from a Linearly Fibered Half Space,https://arxiv.org/pdf/1607.05118.pdf,,1607.05118,,102678808cab6e5a1da8206de92af8af61083063
01KS6HDWVES0DCE3MQZ76FW6EB,8.0,cluster_representative,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2016,Generation of arbitrary radially polarized array beams by modulating the correlation structure,https://arxiv.org/pdf/1607.00544.pdf,10.1063/1.4965705,1607.00544,W2461533946,db4300316105d187ef7f48743d8299a2ffe22a46
01KS6HDXWGJ5TZWGJE148M6H4D,8.0,cluster_representative,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2016,"Optical design of a multi-resolution, single shot spectrograph",https://arxiv.org/pdf/1607.02357.pdf,10.1117/12.2231280,1607.02357,W2471365415,e622182e2ea5d5eda447ebb99e6f85ca67472554
01KS6HDXXC740ZAFPDEWJ3MCX9,8.0,cluster_representative,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2016,Simultaneous band gap narrowing and carrier lifetime prolongation of organic-inorganic trihalide perovskites,https://arxiv.org/pdf/1607.01607.pdf,10.1073/pnas.1609030113,1607.01607,W2506805592,211eff94129d6d7349e4ddedf4e8db2c1dfd5319
01KS6HDYD74QNJ9Q221KWPHNG9,8.0,cluster_representative,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2016,Numeric modeling of synchronous laser pulsing and voltage pulsing field evaporation,https://arxiv.org/pdf/1607.02127.pdf,,1607.02127,,22f16d4a307cad78fa1949f858fec4f77ecb8f5f
01KS6HDZ7KW1EJKEGK5Z6EJ80P,8.0,cluster_representative,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2016,Modal noise characterisation of a hybrid reformatter,https://arxiv.org/pdf/1607.03363.pdf,10.1117/12.2232708,1607.03363,W2497220006,
01KS6HE0A9H54SX4N2NDQFNABW,8.0,cluster_representative,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2016,Thermo-optic and thermal expansion coefficients of RTP and KTP crystals over 300-350 K,https://arxiv.org/pdf/1607.03964.pdf,,1607.03964,,d3e1294a970f45db727c778abbbcafc8ea547362
01KS6HE0C0G546Z3CST45TJ1AP,8.0,cluster_representative,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2016,Inducing and detecting collective population inversions of Mössbauer nuclei,https://arxiv.org/pdf/1607.04116.pdf,,1607.04116,,3060bcc716bd30cb3403530be12e8cc4c40af32f
01KS6HE0EGK95TTZCPE3T6HPXK,8.0,cluster_representative,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2016,Subwavelength Mode Profile Customisation Using Functional Materials,https://arxiv.org/pdf/1607.04313.pdf,10.1088/2399-6528/aa81bb,1607.04313,W2750381588,2c55f0e5ac948daeecbca09eee1de7ab2774ecca
01KS6HE1BEMJWW3VRNC4APR83K,8.0,cluster_representative,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2016,All-optical sampling and magnification based on XPM-induced focusing,https://arxiv.org/pdf/1607.04970.pdf,10.1364/OE.24.024921,1607.04970,W2507150305,4ed70641843e185ecd8dbbcbc839cc8519ba1fd6
01KS6HE1KPNTMRJ05KGHC9DY64,8.0,cluster_representative,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2016,Detection of a diffusive cloak via second-order statistics,https://arxiv.org/pdf/1607.05134.pdf,10.1364/OL.41.003860,1607.05134,W2763705354,e92e76f7c5ee96b51f511b22ff55ee0fe0bf982e
01KS6HE1N9K2YX43NZZFBX0WFF,8.0,cluster_representative,False,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2016,Half-period Aharonov-Bohm oscillations in disordered rotating optical ring cavities,https://arxiv.org/pdf/1607.05153.pdf,10.1103/PhysRevA.94.031801,1607.05153,W2476634059,57748803419164468abcd35e8ea98b8651e63e2c
01KS6HE1RRF1W4JAWT0EJATW0D,8.0,cluster_representative,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2016,Enhancement of critical temperature in fractal metamaterial superconductors,https://arxiv.org/pdf/1607.05216.pdf,10.1016/j.physc.2017.03.002,1607.05216,W2486200130,ce433a8002e7304a0278b5305657ad248266a9d8
01KS6HE2BTMQDM9PQ737CPXG1V,8.0,cluster_representative,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2016,Flexible A-scan rate MHz OCT: Computational downscaling by coherent averaging,https://arxiv.org/pdf/1607.06003.pdf,10.1117/12.2214788,1607.06003,W2335753997,99f4331d2fa61fce8959e12500680bf914fb47bf
01KS6HE313A02YA4GJ6R0JQRC7,8.0,cluster_representative,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2016,Projected equations of motion approach to hybrid quantum/classical dynamics in dielectric-metal composites,https://arxiv.org/pdf/1607.06386.pdf,10.1103/PhysRevB.94.125312,1607.06386,W2495709403,03a51a48865eb7ddc0855385a03c94f1efbb4878
01KS6HE47BVTYM78ZNF478WBJ9,8.0,cluster_representative,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2016,Collimating Slicer for Optical Integral Field Spectroscopy,https://arxiv.org/pdf/1607.07198.pdf,10.1117/12.2231701,1607.07198,W2499890842,f05bfee18ca3b754807a3be7a92441a6912a1c18
01KS6HE5VYG9JPK1RJFHJ167KW,8.0,cluster_representative,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2016,A PMT-like high gain avalanche photodiode based on GaN/AlN periodical stacked structure,https://arxiv.org/pdf/1608.00561.pdf,10.1063/1.4972397,1608.00561,W2526760291,23ad1e2ecef6cbf5a0154e21b3c1155c67a7f744
01KS6HE5Z1503B3ZRG8DR83TG7,8.0,cluster_representative,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2016,Spoof surface plasmon Fabry-Perot open resonators in a surface-wave photonic crystal,https://arxiv.org/pdf/1608.00080.pdf,,1608.00080,,9db5b56a096026a44d239de96252e5de09cad547
01KS6HE65RXWJ6QYW71SWG3MP2,8.0,cluster_representative,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2016,Optimization of Dense Wavelength Division Multiplexing demultiplexer with 25GHz uniform channel spacing,https://arxiv.org/pdf/1608.00235.pdf,,1608.00235,,aff8ac85fa9f7a7cda44d31879b1d8847f3ac651
01KS6HEP737S45KMH8M74NW43X,8.0,cluster_representative,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2016,Fast and robust pushbroom hyperspectral imaging via DMD-based scanning,https://arxiv.org/pdf/1608.00361.pdf,10.1117/12.2239107,1608.00361,W2502745960,148c83ad05a92b382ff09bc18bcce6f433d8bc06
01KS6HERFSFCJHNTJY7E7E4242,8.0,cluster_representative,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2016,Dispersion Relation of a Surface Wave at a Rough Metal-Air Interface,https://arxiv.org/pdf/1608.03101.pdf,10.1103/PhysRevA.94.053847,1608.03101,W2479847315,97e01c210409d0cb95311fe13358230bd015482a
01KS6HERHK0VJ86J4TXSV8P0T0,8.0,cluster_representative,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2016,Enhanced Thermal Object Imaging by Photon Addition or Subtraction,https://arxiv.org/pdf/1609.02780.pdf,,1609.02780,,6bdebc91a01c54481784b210d9e928d4318b1215
01KS6HESEGFGC76EYDK6EPXR2Q,8.0,cluster_representative,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2016,Mode-locking based on a zero-area pulse formation in a laser with a coherent absorber,https://arxiv.org/pdf/1608.04231.pdf,,1608.04231,,41d21df210f3f5eb224e76120e3d882b494a8968
